gestureTarget,s0,s1,s2,s3,s4,s5,yaw,pitch,roll,timestamp_ms,gestureDetected,active
2,43.2,76.4,0.0,5.1,45.4,24.9,1.47,-3.41,-0.06,75056,2,1
2,43.2,76.8,0.0,4.7,50.3,25.1,1.39,-3.44,-0.08,75116,2,1
2,43.2,77.3,0.0,4.3,55.0,25.4,1.31,-3.47,-0.1,75176,2,1
2,43.3,77.6,0.0,3.9,59.9,25.8,1.22,-3.5,-0.12,75236,2,1
2,43.2,77.9,0.0,3.5,64.8,26.1,1.13,-3.52,-0.14,75296,2,1
2,43.2,78.1,0.0,3.1,69.1,26.5,1.04,-3.55,-0.16,75357,2,1
2,43.3,78.3,0.0,2.8,73.1,27.1,0.95,-3.58,-0.17,75416,2,1
2,43.4,78.4,0.0,2.6,76.5,27.7,0.85,-3.6,-0.19,75476,2,1
2,43.4,78.6,0.0,2.3,79.4,28.8,0.75,-3.62,-0.2,75537,2,1
2,43.5,78.7,0.0,2.1,82.0,29.6,0.65,-3.65,-0.22,75596,2,1
2,43.5,78.9,0.0,1.9,84.1,30.5,0.55,-3.67,-0.23,75657,2,1
2,43.5,79.0,0.0,1.8,86.0,30.9,0.45,-3.69,-0.25,75716,2,1
2,43.5,79.1,0.0,1.7,87.5,31.5,0.35,-3.71,-0.26,75777,2,1
2,43.5,79.1,0.0,1.4,89.0,32.3,0.25,-3.73,-0.28,75837,2,1
2,43.6,79.2,0.0,1.3,90.2,33.2,0.15,-3.75,-0.29,75896,2,1
2,43.6,79.2,0.0,1.2,91.4,33.7,0.04,-3.77,-0.31,75957,2,1
2,43.5,79.2,0.0,1.1,92.3,33.9,-0.06,-3.79,-0.32,76017,2,1
2,43.6,79.2,0.0,1.0,93.2,34.4,-0.16,-3.81,-0.34,76077,2,1
2,43.6,79.2,0.0,0.9,93.8,34.6,-0.26,-3.83,-0.35,76137,2,1
2,43.6,79.2,0.0,0.9,94.5,34.8,-0.36,-3.85,-0.37,76197,2,1
2,43.5,79.2,0.0,0.8,95.3,35.0,-0.47,-3.87,-0.38,76257,2,1
2,43.5,79.2,0.0,0.8,96.0,35.0,-0.57,-3.89,-0.4,76317,2,1
2,43.5,79.2,0.0,0.7,96.6,35.2,-0.67,-3.9,-0.41,76377,2,1
2,43.5,79.1,0.0,0.7,97.2,35.4,-0.77,-3.92,-0.43,76437,2,1
2,43.5,79.1,0.0,0.6,97.8,35.1,-0.87,-3.94,-0.44,76497,2,1
2,43.5,79.1,0.0,0.6,98.2,35.4,-0.96,-3.96,-0.46,76557,2,1
2,43.5,79.0,0.0,0.5,98.4,35.5,-1.06,-3.98,-0.47,76617,2,1
2,43.5,79.0,0.0,0.5,98.7,35.7,-1.15,-3.99,-0.49,76678,2,1
2,43.5,79.0,0.0,0.5,98.9,35.8,-1.25,-4.01,-0.5,76737,2,1
2,43.5,79.0,0.0,0.5,99.1,35.8,-1.34,-4.03,-0.52,76797,2,1
2,43.5,78.9,0.0,0.4,99.4,35.8,-1.43,-4.04,-0.53,76858,2,1
2,43.5,78.9,0.0,0.5,99.5,36.0,-1.51,-4.06,-0.55,76917,2,1
2,43.5,78.9,0.0,0.4,99.6,35.9,-1.6,-4.07,-0.56,76978,2,1
2,43.5,78.9,0.0,0.4,99.8,35.7,-1.69,-4.09,-0.58,77038,2,1
2,43.5,78.9,0.0,0.4,99.9,35.6,-1.77,-4.1,-0.59,77097,2,1
2,43.5,78.9,0.0,0.4,100.0,35.5,-1.85,-4.12,-0.6,77158,2,1
2,43.5,78.9,0.0,0.4,99.9,35.4,-1.93,-4.13,-0.62,77217,2,1
2,43.5,78.8,0.0,0.4,100.0,35.4,-2.0,-4.14,-0.63,77278,2,1
2,43.5,78.8,0.0,0.3,100.0,35.3,-2.08,-4.15,-0.65,77338,2,1
2,43.5,78.8,0.0,0.3,100.0,35.3,-2.15,-4.16,-0.66,77398,2,1
2,43.5,78.8,0.0,0.3,99.9,35.3,-2.22,-4.18,-0.67,77458,2,1
2,43.5,78.7,0.0,0.3,99.8,35.3,-2.28,-4.18,-0.69,77517,2,1
2,43.5,78.7,0.0,0.3,99.6,35.3,-2.34,-4.19,-0.7,77578,2,1
2,43.5,78.7,0.0,0.3,99.4,35.3,-2.4,-4.2,-0.71,77638,2,1
2,43.4,78.6,0.0,0.3,99.1,35.3,-2.46,-4.2,-0.72,77698,2,1
2,43.4,78.6,0.0,0.3,98.9,35.3,-2.51,-4.2,-0.73,77758,2,1
2,43.4,78.5,0.0,0.3,98.6,35.3,-2.56,-4.2,-0.74,77818,2,1
2,43.4,78.5,0.0,0.3,98.3,35.4,-2.61,-4.2,-0.75,77878,2,1
2,43.3,78.4,0.0,0.3,97.8,35.4,-2.65,-4.2,-0.76,77938,2,1
2,43.3,78.2,0.0,0.3,97.1,35.6,-2.69,-4.2,-0.77,77999,2,1
2,43.2,78.0,0.0,0.3,96.0,36.1,-2.71,-4.19,-0.78,78058,2,1
2,42.9,77.6,0.0,0.3,93.9,36.6,-2.72,-4.19,-0.78,78118,2,1
2,42.7,76.3,0.0,0.3,90.2,37.3,-2.71,-4.18,-0.78,78178,2,1
2,42.4,72.9,0.0,0.4,84.6,38.1,-2.68,-4.17,-0.79,78238,2,1
2,42.0,65.9,0.0,0.5,77.2,39.0,-2.64,-4.18,-0.8,78299,2,1
2,41.6,55.0,0.0,0.6,68.8,39.7,-2.59,-4.19,-0.81,78358,2,1
2,41.0,43.6,0.0,0.6,60.2,40.5,-2.54,-4.2,-0.82,78418,0,1
2,40.4,35.1,0.0,0.7,52.0,41.5,-2.49,-4.2,-0.82,78479,0,1
2,39.6,29.5,0.0,0.8,45.3,42.3,-2.45,-4.22,-0.82,78538,0,1
2,38.7,25.8,0.0,0.9,40.4,43.0,-2.42,-4.23,-0.81,78599,0,1
2,37.6,23.2,0.0,1.0,36.4,43.8,-2.39,-4.24,-0.81,78659,0,1
2,36.4,21.2,0.0,1.0,33.3,44.3,-2.37,-4.25,-0.8,78718,0,1
2,35.1,19.6,0.0,1.1,30.7,44.9,-2.34,-4.25,-0.8,78779,0,1
2,33.7,18.2,0.0,1.2,28.3,45.4,-2.31,-4.25,-0.79,78838,0,1
2,32.2,17.0,0.0,1.2,26.5,45.7,-2.29,-4.24,-0.78,78899,0,1
2,30.7,15.9,0.0,1.3,24.8,46.2,-2.26,-4.23,-0.78,78959,0,1
2,29.2,15.1,0.0,1.4,23.5,46.5,-2.24,-4.22,-0.77,79019,0,1
2,27.7,14.4,0.0,1.4,22.2,47.2,-2.23,-4.2,-0.75,79079,0,1
2,26.5,13.9,0.0,1.5,20.9,47.7,-2.21,-4.18,-0.74,79139,0,1
2,25.3,13.6,0.0,1.6,20.1,47.9,-2.18,-4.16,-0.72,79199,0,1
2,24.3,13.3,0.0,1.6,19.3,48.3,-2.14,-4.14,-0.71,79259,0,1
2,23.5,13.2,0.0,1.7,18.6,48.6,-2.11,-4.11,-0.7,79320,0,0
2,22.6,13.0,0.0,1.7,17.9,48.8,-2.07,-4.09,-0.7,79379,0,0
2,22.0,12.9,0.0,1.8,17.5,49.1,-2.05,-4.06,-0.7,79439,0,0
2,21.3,12.7,0.0,1.8,17.0,49.3,-2.03,-4.04,-0.69,79499,0,0
2,20.8,12.6,0.0,1.9,16.8,49.6,-2.01,-4.01,-0.69,79559,0,0
2,20.3,12.5,0.0,1.9,16.4,49.8,-1.99,-3.98,-0.69,79620,0,0
2,19.8,12.4,0.0,1.9,16.0,50.0,-1.98,-3.96,-0.68,79679,0,0
2,19.4,12.3,0.0,2.0,15.7,50.2,-1.97,-3.92,-0.68,79739,0,0
2,19.0,12.3,0.0,2.0,15.4,50.3,-1.97,-3.89,-0.68,79800,0,0
2,18.8,12.2,0.0,2.0,15.0,50.3,-1.96,-3.86,-0.68,79859,0,0
2,18.5,12.2,0.0,2.1,14.6,50.3,-1.95,-3.83,-0.67,79920,0,0
2,18.4,12.1,0.0,2.1,14.3,50.4,-1.94,-3.8,-0.67,79979,0,0
2,18.1,12.1,0.0,2.2,14.0,50.4,-1.93,-3.77,-0.67,80039,0,0
2,17.9,12.1,0.0,2.2,13.8,50.6,-1.92,-3.74,-0.66,80100,0,0
2,17.7,12.1,0.0,2.3,13.5,50.6,-1.91,-3.71,-0.66,80160,0,0
2,17.5,12.0,0.0,2.3,13.4,50.5,-1.91,-3.68,-0.65,80220,0,0
2,17.3,12.0,0.0,2.3,13.2,50.6,-1.91,-3.65,-0.64,80280,0,0
2,17.1,12.0,0.0,2.4,13.0,50.6,-1.91,-3.62,-0.63,80339,0,0
2,16.9,12.0,0.0,2.4,12.8,50.6,-1.91,-3.59,-0.61,80400,0,0
2,16.8,12.0,0.0,2.4,12.6,50.9,-1.91,-3.56,-0.6,80460,0,0
2,16.7,12.0,0.0,2.5,12.4,50.9,-1.9,-3.53,-0.58,80520,0,0
2,16.6,12.0,0.0,2.5,12.3,50.9,-1.89,-3.5,-0.57,80580,0,0
2,16.5,12.0,0.0,2.5,12.2,50.8,-1.87,-3.47,-0.56,80641,0,0
2,16.4,12.0,0.0,2.6,12.0,50.9,-1.85,-3.44,-0.55,80700,0,0
3,16.3,12.1,0.0,2.6,11.9,50.9,-1.83,-3.41,-0.54,80760,0,0
3,16.2,12.1,0.0,2.6,11.9,50.9,-1.82,-3.39,-0.53,80820,0,0
3,16.1,12.1,0.0,2.6,11.7,51.0,-1.81,-3.36,-0.53,80880,0,0
3,16.0,12.1,0.0,2.7,11.6,51.0,-1.8,-3.34,-0.52,80941,0,0
3,15.9,12.1,0.1,2.7,11.5,51.1,-1.8,-3.33,-0.52,81000,0,0
3,15.9,12.1,0.4,2.7,11.4,51.2,-1.79,-3.31,-0.51,81060,0,0
3,15.9,12.2,0.6,2.7,11.3,51.2,-1.79,-3.29,-0.51,81121,0,0
3,15.8,12.2,0.8,2.8,11.2,51.2,-1.78,-3.28,-0.51,81180,0,0
3,15.8,12.2,1.0,2.8,11.1,51.4,-1.78,-3.26,-0.51,81241,0,0
3,15.7,12.2,1.2,2.8,11.0,51.4,-1.78,-3.24,-0.5,81301,0,0
3,15.7,12.2,1.5,2.8,11.0,51.3,-1.78,-3.23,-0.5,81360,0,0
3,15.6,12.2,1.7,2.9,10.9,51.3,-1.77,-3.21,-0.49,81421,0,0
3,15.6,12.2,2.0,2.9,10.9,51.3,-1.77,-3.19,-0.49,81480,0,0
3,15.6,12.2,2.2,2.9,10.8,51.4,-1.77,-3.18,-0.48,81541,0,0
3,15.5,12.3,2.4,2.9,10.8,51.4,-1.76,-3.16,-0.48,81601,0,0
3,15.5,12.2,2.6,2.9,10.7,51.4,-1.76,-3.14,-0.47,81660,0,0
3,15.5,12.3,2.7,3.0,10.7,51.4,-1.76,-3.13,-0.47,81721,0,0
3,15.4,12.3,2.9,3.0,10.6,51.4,-1.75,-3.11,-0.46,81781,0,0
3,15.4,12.3,3.0,3.0,10.5,51.5,-1.75,-3.1,-0.46,81841,0,0
3,15.4,12.3,3.1,3.0,10.5,51.4,-1.75,-3.08,-0.45,81901,0,0
3,15.4,12.3,3.3,3.1,10.4,51.4,-1.75,-3.06,-0.45,81961,0,0
3,15.3,12.3,3.4,3.1,10.4,51.4,-1.75,-3.05,-0.44,82021,0,0
3,15.3,12.3,3.5,3.1,10.4,51.4,-1.75,-3.03,-0.44,82081,0,0
3,15.3,12.3,3.6,3.1,10.4,51.5,-1.75,-3.02,-0.43,82141,0,0
3,15.2,12.3,3.6,3.2,10.4,51.5,-1.75,-3.01,-0.43,82201,0,0
3,15.2,12.3,3.7,3.2,10.4,51.5,-1.75,-2.99,-0.43,82262,0,0
3,15.2,12.3,3.7,3.2,10.4,51.5,-1.75,-2.98,-0.43,82321,0,0
3,15.2,12.3,3.8,3.2,10.3,51.5,-1.76,-2.97,-0.43,82381,0,0
3,15.2,12.3,3.8,3.2,10.3,51.6,-1.76,-2.96,-0.43,82442,0,0
3,15.1,12.3,3.8,3.2,10.3,51.6,-1.76,-2.95,-0.43,82501,0,0
3,15.1,12.3,3.9,3.2,10.3,51.4,-1.77,-2.94,-0.42,82562,0,0
3,15.1,12.3,3.9,3.3,10.2,51.5,-1.77,-2.92,-0.42,82622,0,0
3,15.1,12.3,3.9,3.3,10.2,51.4,-1.78,-2.91,-0.42,82681,0,0
3,15.0,12.3,3.9,3.3,10.2,51.4,-1.78,-2.9,-0.42,82742,0,0
3,15.0,12.3,3.9,3.3,10.2,51.4,-1.78,-2.89,-0.41,82801,0,0
3,15.0,12.3,3.9,3.3,10.2,51.4,-1.79,-2.88,-0.41,82862,0,0
3,15.0,12.3,3.9,3.4,10.2,51.3,-1.79,-2.88,-0.4,82922,0,0
3,15.0,12.3,3.9,3.4,10.3,51.3,-1.8,-2.87,-0.39,82981,0,0
3,15.0,12.3,3.9,3.5,10.4,51.3,-1.8,-2.87,-0.37,83042,0,0
3,15.0,12.3,3.9,3.5,10.6,51.2,-1.8,-2.87,-0.35,83102,0,0
3,14.9,12.3,3.9,3.5,10.7,51.0,-1.81,-2.87,-0.33,83162,0,0
3,14.9,12.3,3.9,3.6,10.8,50.9,-1.81,-2.87,-0.31,83222,0,0
3,14.9,12.3,3.9,3.6,11.0,50.7,-1.82,-2.87,-0.29,83281,0,0
3,14.9,12.3,4.0,3.6,11.1,50.6,-1.82,-2.88,-0.27,83342,0,0
3,14.9,12.3,4.0,3.7,11.3,50.4,-1.82,-2.88,-0.25,83402,0,0
3,14.9,12.3,4.0,3.7,11.4,50.1,-1.83,-2.89,-0.23,83462,0,0
3,14.9,12.3,4.0,3.8,11.6,50.0,-1.83,-2.89,-0.21,83522,0,0
3,14.9,12.3,4.0,3.8,11.7,49.8,-1.84,-2.9,-0.19,83582,0,0
3,14.9,12.3,4.0,3.9,11.9,49.4,-1.84,-2.9,-0.17,83642,0,0
3,14.9,12.3,4.0,3.9,12.0,49.0,-1.85,-2.91,-0.15,83702,0,0
3,14.9,12.3,4.0,4.0,12.1,48.7,-1.85,-2.91,-0.12,83763,0,0
3,14.9,12.3,4.0,4.0,12.3,48.5,-1.86,-2.91,-0.1,83822,0,0
3,15.0,12.3,4.0,4.1,12.4,48.1,-1.86,-2.92,-0.08,83883,0,0
3,15.0,12.3,4.1,4.1,12.6,47.7,-1.87,-2.92,-0.06,83943,0,0
3,14.9,12.3,4.1,4.1,12.7,47.4,-1.87,-2.92,-0.04,84002,0,1
3,14.9,12.3,4.1,4.2,12.8,47.2,-1.88,-2.92,-0.02,84063,0,1
3,14.9,12.3,4.1,4.2,13.0,47.0,-1.88,-2.93,0.01,84122,0,1
3,14.9,12.3,4.1,4.3,13.1,46.6,-1.88,-2.93,0.04,84183,0,1
3,14.9,12.3,4.1,4.4,13.3,45.9,-1.88,-2.95,0.08,84243,0,1
3,14.9,12.3,4.1,4.5,13.4,44.9,-1.87,-2.98,0.13,84302,0,1
3,14.9,12.3,4.1,4.6,13.6,43.3,-1.85,-3.01,0.2,84363,0,1
3,14.9,12.2,4.1,4.8,13.7,41.0,-1.82,-3.06,0.28,84422,0,1
3,14.9,12.2,4.1,5.1,13.7,38.1,-1.79,-3.11,0.37,84483,0,1
3,14.9,12.2,4.1,5.5,13.8,35.1,-1.76,-3.18,0.45,84543,0,1
3,14.9,12.2,4.1,6.6,13.9,31.9,-1.72,-3.26,0.54,84602,0,1
3,14.9,12.1,4.1,9.0,14.0,29.2,-1.67,-3.34,0.63,84663,0,1
3,14.9,12.1,4.3,14.0,14.1,26.4,-1.63,-3.42,0.72,84723,0,1
3,14.9,12.1,4.4,23.5,14.2,24.2,-1.59,-3.51,0.81,84783,0,1
3,14.9,12.1,4.7,38.2,14.2,21.9,-1.54,-3.59,0.9,84843,0,1
3,14.9,12.1,5.0,54.2,14.3,19.9,-1.5,-3.68,0.98,84903,3,1
3,14.9,12.1,5.4,66.6,14.4,17.2,-1.45,-3.76,1.06,84963,3,1
3,14.9,12.1,6.0,74.0,14.5,15.4,-1.4,-3.85,1.14,85023,3,1
3,14.9,12.1,6.9,78.4,14.6,13.4,-1.36,-3.93,1.21,85083,3,1
3,14.9,12.1,8.0,81.8,14.8,11.5,-1.31,-4.01,1.28,85143,3,1
3,14.9,12.1,9.4,84.0,14.9,9.5,-1.26,-4.1,1.35,85203,3,1
3,15.0,12.1,11.5,85.8,15.2,8.3,-1.21,-4.18,1.43,85263,3,1
3,15.0,12.1,13.9,87.1,15.6,7.8,-1.16,-4.26,1.52,85323,3,1
3,15.0,12.2,16.5,87.9,16.2,8.8,-1.1,-4.33,1.63,85384,3,1
3,15.0,12.2,18.7,88.3,17.1,9.5,-1.04,-4.4,1.74,85443,3,1
3,15.0,12.2,20.5,88.5,18.5,11.0,-0.99,-4.46,1.86,85504,3,1
3,15.0,12.2,21.7,88.4,20.4,12.4,-0.93,-4.53,1.98,85564,3,1
3,15.0,12.2,22.4,88.3,23.2,14.3,-0.86,-4.6,2.1,85623,3,1
3,14.9,12.2,22.8,88.3,27.1,15.6,-0.8,-4.68,2.23,85684,3,1
3,14.9,12.1,22.8,88.1,32.1,16.5,-0.73,-4.76,2.36,85743,3,1
3,14.9,12.0,22.7,88.0,37.5,16.9,-0.67,-4.83,2.49,85804,3,1
3,14.9,11.9,22.5,88.1,42.9,16.9,-0.61,-4.91,2.63,85864,3,1
3,14.9,11.7,22.2,88.0,47.8,16.4,-0.55,-4.99,2.77,85923,3,1
3,14.9,11.5,21.9,87.8,51.7,16.2,-0.48,-5.06,2.93,85984,0,1
3,14.8,11.2,21.8,87.7,55.4,16.4,-0.42,-5.13,3.09,86044,0,1
3,14.8,10.9,21.5,87.5,58.4,15.8,-0.35,-5.2,3.25,86104,0,1
3,14.8,10.6,21.3,87.4,60.7,14.9,-0.28,-5.27,3.42,86164,0,1
3,14.7,10.2,21.1,87.2,62.6,13.6,-0.22,-5.33,3.58,86224,0,1
3,14.7,9.8,20.9,87.0,63.9,12.4,-0.15,-5.4,3.74,86284,0,1
3,14.7,9.5,20.8,86.9,65.1,11.1,-0.08,-5.46,3.89,86344,0,1
3,14.6,9.1,20.6,86.7,66.2,9.8,-0.02,-5.52,4.04,86404,0,1
3,14.6,8.7,20.4,86.6,67.1,8.5,0.04,-5.58,4.18,86464,0,1
3,14.6,8.3,20.3,86.5,67.7,7.3,0.11,-5.64,4.31,86524,0,1
3,14.5,8.0,20.2,86.4,68.2,5.9,0.17,-5.7,4.44,86584,0,1
3,14.5,7.7,20.1,86.2,68.6,4.6,0.23,-5.76,4.56,86644,0,1
3,14.5,7.4,20.1,86.1,69.1,3.3,0.29,-5.82,4.67,86705,0,1
3,14.5,7.1,20.0,86.0,69.3,2.3,0.35,-5.88,4.77,86764,0,1
3,14.4,6.9,19.9,85.9,69.7,1.2,0.4,-5.94,4.87,86824,0,1
3,14.4,6.7,19.8,85.8,70.0,0.1,0.46,-5.99,4.96,86885,0,1
3,14.4,6.5,19.8,85.7,70.3,0.0,0.51,-6.04,5.05,86944,0,1
3,14.3,6.4,19.7,85.6,70.5,0.0,0.57,-6.09,5.13,87005,0,1
3,14.3,6.2,19.6,85.5,70.6,0.0,0.62,-6.14,5.2,87065,0,1
3,14.3,6.1,19.6,85.5,70.8,0.0,0.66,-6.18,5.26,87124,0,1
3,14.2,6.0,19.5,85.4,71.1,0.0,0.71,-6.22,5.33,87185,0,1
3,14.2,5.9,19.5,85.3,71.2,0.0,0.75,-6.26,5.38,87244,0,1
3,14.2,5.9,19.5,85.3,71.3,0.0,0.8,-6.3,5.44,87305,0,1
3,14.2,5.8,19.5,85.2,71.3,0.0,0.84,-6.33,5.49,87365,0,1
3,14.1,5.7,19.4,85.1,71.4,0.0,0.88,-6.37,5.54,87425,0,1
3,14.1,5.7,19.4,85.0,71.4,0.0,0.92,-6.4,5.58,87485,0,1
3,14.0,5.6,19.3,85.0,71.4,0.0,0.96,-6.44,5.62,87545,0,1
3,14.0,5.6,19.3,84.9,71.4,0.0,0.99,-6.47,5.65,87605,0,1
3,14.0,5.6,19.3,84.8,71.3,0.0,1.03,-6.51,5.68,87665,0,1
3,14.0,5.6,19.2,84.7,71.1,0.0,1.06,-6.56,5.71,87725,0,1
3,13.9,5.7,19.2,84.6,70.8,0.0,1.09,-6.6,5.74,87785,0,1
3,13.9,5.9,19.2,84.5,70.5,0.0,1.12,-6.65,5.77,87845,0,1
3,13.9,6.1,19.3,84.4,70.1,0.0,1.15,-6.7,5.8,87905,0,1
3,13.8,6.3,19.3,84.2,69.8,0.0,1.18,-6.74,5.82,87965,0,1
3,13.8,6.5,19.3,84.1,69.5,0.0,1.21,-6.79,5.85,88026,0,1
3,13.8,6.7,19.3,83.9,69.1,0.0,1.23,-6.84,5.87,88085,0,1
3,13.8,6.9,19.3,83.8,68.7,0.0,1.26,-6.88,5.9,88145,0,1
3,13.7,7.0,19.3,83.6,68.4,0.0,1.29,-6.92,5.92,88206,0,1
3,13.7,7.2,19.4,83.5,68.1,0.0,1.31,-6.96,5.95,88265,0,1
3,13.7,7.4,19.3,83.4,67.8,0.0,1.33,-7.0,5.97,88326,0,1
3,13.7,7.5,19.4,83.2,67.5,0.0,1.36,-7.04,5.99,88385,0,1
3,13.7,7.6,19.4,83.2,67.3,0.0,1.38,-7.08,6.01,88445,0,1
3,13.6,7.8,19.4,83.1,67.0,0.0,1.4,-7.11,6.03,88506,0,1
3,13.6,7.9,19.4,83.0,66.8,0.0,1.42,-7.14,6.05,88565,0,1
3,13.6,8.1,19.4,82.9,66.4,0.0,1.43,-7.17,6.07,88626,0,1
3,13.6,8.2,19.5,82.8,65.9,0.0,1.44,-7.18,6.09,88686,0,1
3,13.5,8.3,19.5,82.7,65.3,0.0,1.46,-7.18,6.12,88745,0,1
3,13.5,8.5,19.5,82.6,64.3,0.0,1.48,-7.19,6.16,88806,0,1
3,13.5,8.7,19.6,82.6,63.2,0.0,1.5,-7.19,6.2,88865,0,1
3,13.5,8.8,19.7,82.6,62.1,0.0,1.52,-7.19,6.25,88926,0,1
3,13.5,9.0,19.8,82.6,60.7,0.0,1.54,-7.2,6.29,88986,0,1
3,13.5,9.2,19.9,82.8,59.5,0.2,1.56,-7.21,6.34,89046,0,1
3,13.4,9.3,20.0,82.9,58.4,6.0,1.58,-7.22,6.38,89106,0,1
3,13.4,9.3,20.1,83.0,57.3,10.8,1.6,-7.23,6.43,89166,0,1
3,13.4,9.3,20.1,83.1,56.3,14.9,1.62,-7.24,6.47,89226,0,1
3,13.4,9.2,20.1,82.8,55.2,17.8,1.64,-7.25,6.51,89286,0,1
3,13.4,9.1,19.9,81.1,53.7,21.2,1.65,-7.24,6.54,89346,0,1
3,13.4,9.0,19.7,77.1,51.6,24.5,1.66,-7.21,6.56,89406,0,1
3,13.3,8.9,19.3,68.8,49.0,26.1,1.66,-7.16,6.58,89466,3,1
3,13.3,8.8,18.9,56.1,46.4,27.4,1.65,-7.1,6.6,89526,3,1
3,13.3,8.6,18.4,42.3,43.7,28.6,1.64,-7.04,6.62,89586,3,1
3,13.3,8.6,17.9,37.3,41.2,29.5,1.63,-6.98,6.64,89647,0,1
3,13.3,8.7,17.6,39.9,39.1,30.4,1.63,-6.94,6.68,89706,0,1
3,13.3,9.0,17.6,44.5,37.2,29.6,1.62,-6.91,6.73,89766,3,1
3,13.3,9.2,17.6,48.7,35.4,26.8,1.62,-6.9,6.77,89827,3,1
3,13.3,9.3,17.4,51.8,34.1,21.3,1.62,-6.89,6.81,89886,3,1
3,13.2,9.2,17.2,53.9,33.0,14.7,1.62,-6.89,6.86,89947,3,1
3,13.2,9.1,17.0,55.0,32.2,8.5,1.63,-6.89,6.9,90006,3,1
3,13.2,8.8,16.7,55.6,31.8,2.0,1.63,-6.89,6.94,90066,3,1
3,13.2,8.5,16.3,56.1,31.4,0.0,1.64,-6.89,6.98,90127,3,1
3,13.2,8.1,16.0,56.3,31.0,0.0,1.64,-6.89,7.02,90186,3,1
3,13.1,7.7,15.6,56.5,30.7,0.0,1.65,-6.89,7.06,90247,3,1
3,13.1,7.3,15.3,56.7,30.5,0.0,1.65,-6.89,7.09,90307,3,1
3,13.1,6.9,15.0,56.8,30.4,0.0,1.65,-6.9,7.13,90366,3,1
3,13.1,6.6,14.7,56.9,30.3,0.0,1.65,-6.9,7.16,90427,3,1
3,13.0,6.2,14.4,57.0,30.1,0.0,1.66,-6.9,7.19,90487,3,1
3,13.0,5.8,14.1,57.1,30.2,0.0,1.66,-6.9,7.21,90547,3,1
3,13.0,5.4,13.9,57.1,30.1,0.0,1.66,-6.9,7.24,90607,3,1
3,13.0,5.2,13.7,57.2,30.0,0.0,1.67,-6.89,7.27,90668,3,1
3,12.9,4.9,13.5,57.2,29.9,0.0,1.67,-6.89,7.29,90727,3,1
3,12.9,4.7,13.3,57.2,29.7,0.0,1.67,-6.89,7.31,90787,3,1
3,12.9,4.5,13.1,57.3,29.6,0.0,1.67,-6.89,7.33,90847,3,1
3,12.9,4.4,12.9,57.3,29.5,0.0,1.67,-6.89,7.35,90907,3,1
3,12.8,4.2,12.8,57.3,29.4,0.0,1.67,-6.89,7.37,90968,3,1
3,12.8,4.1,12.7,57.3,29.4,0.0,1.67,-6.89,7.39,91027,3,1
3,12.8,4.0,12.6,57.3,29.4,0.0,1.67,-6.89,7.41,91087,3,1
3,12.7,3.9,12.5,57.3,29.5,0.0,1.67,-6.89,7.43,91148,3,1
3,12.7,3.8,12.3,57.2,29.5,0.0,1.67,-6.89,7.45,91207,3,1
3,12.7,3.8,12.2,57.2,29.5,0.0,1.67,-6.89,7.46,91268,3,1
3,12.6,3.8,12.1,57.2,29.6,0.0,1.68,-6.89,7.48,91328,3,1
3,12.6,3.7,12.1,57.2,29.6,0.0,1.68,-6.89,7.49,91387,3,1
3,12.6,3.7,12.0,57.2,29.6,0.0,1.68,-6.89,7.51,91448,3,1
3,12.6,3.7,11.9,57.2,29.6,0.0,1.68,-6.89,7.52,91507,3,1
3,12.5,3.7,11.9,57.2,29.6,0.0,1.68,-6.89,7.53,91568,3,1
3,12.5,3.7,11.8,57.2,29.5,0.0,1.68,-6.89,7.55,91628,3,1
3,12.5,3.7,11.7,57.2,29.6,0.0,1.68,-6.89,7.56,91687,3,1
3,12.5,3.7,11.7,57.2,29.5,0.0,1.68,-6.89,7.57,91748,3,1
3,12.4,3.7,11.7,57.2,29.4,0.0,1.68,-6.88,7.58,91808,3,1
3,12.4,3.8,11.7,57.1,29.2,0.0,1.68,-6.88,7.59,91868,3,1
3,12.4,3.9,11.7,57.0,29.0,0.0,1.68,-6.87,7.59,91928,3,1
3,12.4,4.0,11.6,56.9,28.9,0.0,1.68,-6.86,7.6,91987,3,1
3,12.4,4.1,11.6,56.6,28.6,0.0,1.68,-6.84,7.6,92048,3,1
3,12.4,4.2,11.6,56.1,28.4,0.0,1.68,-6.82,7.6,92108,3,1
3,12.3,4.4,11.6,55.4,28.1,0.0,1.68,-6.8,7.59,92168,3,1
3,12.3,4.6,11.6,54.3,27.9,0.0,1.68,-6.78,7.59,92228,3,1
3,12.3,4.7,11.5,52.7,27.7,0.0,1.68,-6.75,7.57,92289,3,1
3,12.3,4.9,11.5,50.3,27.5,0.0,1.68,-6.73,7.55,92348,3,1
3,12.3,5.0,11.5,46.8,27.3,0.0,1.67,-6.7,7.53,92408,3,1
3,12.2,5.1,11.4,42.0,27.1,0.0,1.65,-6.66,7.49,92469,3,1
3,12.2,5.2,11.4,36.5,26.9,0.0,1.62,-6.61,7.43,92528,0,1
3,12.2,5.1,11.3,30.7,26.6,0.0,1.59,-6.54,7.35,92589,0,1
3,12.2,5.1,11.1,25.5,26.3,0.0,1.53,-6.45,7.23,92649,0,1
3,12.1,5.0,10.8,21.5,26.0,0.0,1.47,-6.36,7.09,92708,0,1
3,12.1,4.9,10.5,18.5,25.6,0.0,1.4,-6.25,6.92,92769,0,1
